YearStart,LocationDesc,Age,Gender,RaceEthnicity,Data_Value,Sample_Size
2015,14,4,0,1,5.1,602
2015,44,4,0,6,11.1,287
2015,28,0,0,5,2.1,16527
2015,12,0,2,0,1.8,7053
2015,0,1,2,0,0.7,319456
2015,1,3,1,5,3.5,5859
2014,39,2,1,2,2.7,1559
2015,5,0,0,6,1.8,12705
2014,25,1,1,0,1.1,3331
2014,2,3,1,0,1.7,1167
2014,23,2,2,0,1.2,11702
2015,33,1,1,3,1.2,3700
2014,34,4,1,2,8.9,1032
2015,14,0,0,6,1.8,2206
2014,43,5,2,0,21.2,911
2014,34,0,0,4,3.6,1325
2015,1,3,2,2,5.8,2131
2015,7,0,0,5,1.8,26521
2014,45,5,1,5,19.1,162
2015,9,0,0,2,4.1,2874
2015,6,3,1,0,2.2,8987
2014,30,0,2,1,0.001,149
2014,0,3,0,3,3.2,120735
2015,0,1,2,6,0.6,15945
2015,1,3,2,0,4.3,8614
2015,9,0,2,5,1.1,1386
2014,14,2,2,5,0.9,10907
2014,8,5,0,0,15.1,203
2014,1,0,1,4,0.001,107
2014,39,0,0,1,1.5,2927
2015,10,3,0,5,2.6,42887
2015,17,2,2,5,1.1,2809
2014,9,3,1,0,5.9,934
2014,21,4,2,0,4.5,4809
2014,38,2,1,4,0.001,67
2014,50,2,2,0,0.9,6789
2014,7,3,0,0,1.8,13110
2014,1,3,0,3,5.8,300
2015,43,2,1,5,1.6,6267
2015,5,2,0,1,0.6,16672
2014,22,3,0,1,1.8,1192
2015,11,0,0,2,2.9,25694
2014,34,3,1,3,2.1,731
2015,23,4,1,2,10,537
2015,37,0,1,3,2.4,1534
2014,33,3,2,1,1.4,2760
2014,49,1,0,5,1,2975
2015,43,0,0,5,3.4,51949
2014,11,1,0,0,0.8,22141
2014,6,4,0,3,11.3,674
2015,5,5,1,1,14.2,391
2014,48,2,2,0,1.2,9287
2014,27,3,0,5,1.8,3141
2015,27,4,0,4,20.5,78
2014,47,3,1,3,2.7,731
2015,44,3,0,2,4.7,8657
2015,4,2,0,2,3.2,1058
2014,22,0,2,1,1.3,2165
2014,9,4,0,0,8.4,787
2015,43,4,1,5,6.3,4479
2015,43,3,1,0,4.1,10959
2015,13,0,2,1,0.001,85
2015,15,2,0,5,1.5,14030
2015,37,4,0,5,5.8,4702
2015,5,3,1,2,4.5,3312
2015,28,5,2,0,16.1,379
2014,44,4,0,1,5.1,925
2015,12,1,0,3,0.001,425
2015,33,2,2,2,1.1,3734
2015,21,0,0,0,1.9,59332
2014,21,4,0,2,5.5,1857
2015,23,2,0,6,3.4,540
2015,32,2,0,2,0.001,75
2014,0,5,0,0,17.2,74571
2015,37,4,2,6,10.5,128
2015,11,2,2,3,2,1199
2014,19,4,0,0,7.2,7054
2015,15,2,1,2,2.1,670
2014,36,4,0,0,5.3,18895
2014,11,0,1,0,2.5,47335
2015,37,1,0,6,0.8,1300
2014,4,5,0,5,19.5,700
2015,14,4,0,2,7.3,1952
2015,26,1,1,5,0.6,5274
2015,23,2,1,2,3.3,1303
2014,45,2,1,0,0.5,4303
2015,28,3,2,5,1.7,2821
2015,36,1,1,5,0.6,9590
2015,34,0,0,4,3.3,1274
2014,5,3,2,0,2.1,63957
2014,0,4,1,5,4.8,182768
2014,0,5,0,2,19.1,5202
2014,18,0,1,1,0.001,202
2014,35,3,2,0,1.4,1285
2015,23,1,2,5,0.5,7229
2015,0,2,1,0,1.2,419222
2014,1,2,0,2,1.2,3099
2014,6,3,2,5,1.8,7321
2014,21,1,0,2,0.7,3152
2014,5,0,2,1,1.6,28633
2015,6,3,0,5,2.1,14612
2014,10,4,1,5,4.2,14233
2015,8,4,1,5,2.9,701
2014,50,3,2,0,2,10673
2015,29,4,1,2,13.1,106
2015,15,5,1,0,19.5,513
2014,19,5,0,5,17,704
2014,38,0,2,3,2.6,1774
2014,28,4,1,0,5.1,1423
2015,16,4,1,0,4.2,2536
2015,39,1,2,0,0.8,11619
2015,2,1,2,4,0.001,319
2015,40,0,2,0,2.4,5490
2014,19,0,0,0,3.1,43908
2014,48,3,2,5,2.4,9877
2014,19,4,2,5,6.6,2763
2015,26,5,2,5,19.1,974
2014,26,0,2,5,3,26454
2014,21,2,2,5,0.9,4133
2015,33,0,0,6,2.1,4288
2014,39,3,0,0,2.5,45665
2014,1,4,2,2,7.6,952
2015,24,1,2,0,0.5,5791
2015,25,2,2,5,1.1,2038
2014,10,5,1,0,12.1,2186
2015,15,3,0,5,2.8,19473
2014,18,1,2,3,0.001,214
2014,27,0,1,2,0.001,32
2015,31,2,1,0,0.9,11097
2015,15,0,2,3,1.5,1684
2014,33,0,2,2,2.9,12945
2015,26,0,2,0,2.8,31703
2014,3,2,1,5,1,4475
2014,42,2,1,3,0.001,55
2014,48,4,0,5,4.4,9502
2015,36,4,0,0,4.9,19357
2014,42,0,2,3,0.001,87
2015,8,3,1,0,2,1433
2014,40,4,2,5,6.8,857
2015,3,5,0,0,18.6,1525
2014,1,3,1,1,0.001,59
2014,7,4,0,5,3,5061
2015,16,0,1,4,0.001,51
2015,12,5,2,1,8.4,187
2014,29,0,0,6,2.4,1121
2014,28,2,2,2,0.001,79
2014,21,3,2,2,2.9,3042
2015,11,3,0,6,5.8,394
2014,14,0,1,3,1.5,7880
2015,31,0,2,1,0.6,4152
2014,11,2,0,3,1.2,2566
2014,22,0,2,6,2.5,865
2015,43,3,1,5,4,8905
2015,24,1,2,6,0.001,257
2014,36,1,1,5,0.7,9599
2015,6,2,1,5,0.7,5410
2014,18,2,0,0,1.5,11533
2015,39,3,0,6,6.7,331
2014,20,2,2,3,0.001,31
2015,10,3,2,6,4.4,487
2015,38,2,2,0,1.6,5269
2015,26,0,0,3,1.8,1920
2014,0,2,2,6,1.4,11491
2014,4,2,1,0,1.3,3778
2015,3,4,1,5,4.7,4519
2014,25,0,0,3,3.2,722
2014,18,5,0,0,19.4,1035
2015,18,0,0,2,3.3,2825
2014,50,4,0,0,3.6,9669
2014,43,1,0,0,0.8,13674
2015,41,2,0,1,0.001,230
2015,34,2,2,2,1.6,2560
2015,5,0,2,2,3.3,9236
2015,19,4,0,2,9.4,1758
2014,22,0,0,5,2,53124
2015,44,5,2,5,20.3,2300
2014,0,2,0,6,1.4,22814
2014,26,3,2,5,2.9,9241
2014,20,1,0,6,0.001,100
2014,43,5,1,5,19.2,376
2015,28,0,1,2,3.6,307
2015,34,3,0,3,2.9,1432
2015,12,3,0,3,4,282
2014,8,0,0,5,1.9,6351
2014,16,5,2,0,13.6,748
2015,11,0,1,3,1.9,3601
2015,21,1,2,0,0.5,6144
2015,30,4,2,0,3.7,1259
2014,50,3,2,3,4.9,235
2014,31,0,2,0,2.4,45546
2015,29,4,0,5,5.6,3379
2014,50,0,1,3,1.8,1134
2014,27,3,2,3,0.001,36
2015,4,5,1,5,16.6,270
2015,37,0,0,3,2.2,2927
2014,2,4,0,4,21.9,158
2014,16,2,1,5,0.6,3449
2014,35,2,2,4,0.001,60
2015,42,0,2,2,0.001,36
2015,44,2,0,1,0.4,3766
2014,30,3,1,0,1.8,2573
2014,24,3,2,0,1.8,9655
2014,34,3,1,5,2.9,11976
2015,27,3,1,0,2,1712
2015,44,2,2,6,1.8,695
2014,6,0,1,2,3.3,892
2014,38,5,1,0,12.9,364
2014,11,0,2,0,3,50184
2015,13,2,2,1,0.001,33
2015,23,5,0,5,15.1,2107
2014,45,2,2,4,0.001,60
2015,19,0,2,5,3.1,14288
2014,17,0,2,2,4.1,551
2014,47,0,0,2,2.2,13786
2015,36,3,1,6,9.2,212
2015,21,4,0,0,4.5,9123
2014,19,3,2,0,4.1,7869
2014,15,4,2,5,5,5071
2014,24,5,1,0,14.6,497
2014,16,1,2,2,0.001,88
2015,35,2,1,2,0.001,30
2015,32,5,0,0,24.8,427
2015,15,0,1,6,2.6,619
2014,0,1,1,4,0.9,4473
2014,37,0,0,0,3.7,37293
2014,34,5,0,5,17.5,1711
2015,20,5,1,0,13.1,135
2015,34,4,1,5,5,6174
2015,7,2,1,6,0.001,125
2014,3,4,0,2,12.8,219
2014,49,0,1,2,5.1,320
2014,5,4,2,5,4.6,16309
2015,38,2,0,3,1.4,1314
2015,4,0,1,2,5.4,1836
2015,7,0,2,3,2.1,2151
2015,5,2,1,3,0.9,22329
2014,42,0,1,5,2.6,3571
2014,29,2,0,0,2.3,7095
2014,1,0,0,5,3.1,33653
2014,37,5,0,5,20.3,621
2014,18,1,2,0,0.9,4560
2015,26,5,0,2,14.4,93
2014,45,1,2,4,0.001,50
2014,28,5,0,5,16.7,535
2014,6,0,1,3,2.7,4438
2014,40,5,0,0,13.5,342
2014,4,4,1,2,8.8,214
2015,7,3,2,1,0.001,259
2014,38,1,1,1,0.001,140
2015,6,0,2,6,2,654
2015,36,3,2,2,5.6,2090
2015,21,3,2,3,3.4,615
2015,21,1,0,2,0.8,3147
2014,43,0,1,5,3.3,25013
2015,41,1,0,1,0.001,131
2014,8,3,1,0,2.3,1505
2014,14,4,2,0,5.7,10427
2014,41,0,2,2,4.4,6114
2014,3,3,0,5,2.4,14037
2014,0,3,1,2,4.4,51171
2014,23,0,1,5,2.2,39580
2014,38,3,0,3,6.3,818
2015,33,3,2,5,1.4,22876
2015,10,2,1,2,1.6,3881
2015,17,2,1,4,0.001,44
2014,45,4,0,5,4.9,2918
2014,5,0,1,5,2,76998
2014,10,1,2,4,0.001,51
2014,33,4,1,0,5.2,13413
2014,44,2,2,5,1.1,15285
2014,47,4,2,0,5.1,6691
2015,17,5,1,0,16,276
2014,26,4,1,5,5.7,4248
2014,35,5,0,5,16.3,247
2014,34,1,0,5,0.7,11892
2015,26,2,2,0,1.2,7915
2015,5,4,0,5,4.3,32194
2015,44,2,0,5,1.1,30869
2014,5,5,0,3,18.4,1149
2015,0,1,1,4,1.7,4076
2014,24,1,1,0,0.6,6052
2014,37,2,2,5,2.4,3095
2015,22,4,0,3,6.9,352
2015,34,3,2,4,6.1,243
2015,41,0,1,2,3.7,5215
2014,12,4,1,1,4.2,483
2015,39,5,2,0,15.9,2527
2015,29,5,0,5,21.1,344
2014,51,0,1,0,2.6,2903
2014,36,0,0,2,3,11921
2014,29,1,2,3,2,1053
2014,15,0,2,0,3,34018
2015,11,1,1,2,0.7,2995
2014,43,2,0,2,1.6,2666
2014,25,3,2,2,4.5,1969
2014,11,4,2,0,6.7,7810
2015,4,4,2,5,7.9,2622
2015,31,0,1,3,1.7,6386
2014,50,0,1,2,2.5,1080
2015,24,4,2,0,3.7,4596
2015,3,0,0,5,2.6,39406
2015,30,3,1,0,1.7,2491
2015,37,0,2,3,1.9,1393
2014,0,4,1,2,8.7,16516
2014,0,4,0,5,4.9,393927
2014,3,0,2,0,2.7,33515
2015,23,5,2,0,15.9,1570
2014,23,5,2,2,21.6,152
2015,31,0,2,3,2.3,6625
2014,38,2,2,5,1.5,3738
2014,7,4,2,0,4.2,3169
2015,4,3,1,0,4.2,4674
2014,44,1,1,5,0.7,12097
2015,21,4,1,2,5.6,862
2014,0,2,1,3,1.2,75221
2014,48,2,1,0,1.1,9330
2015,19,1,0,1,0.001,135
2014,48,0,2,5,2.6,26610
2014,47,5,2,0,17.3,1176
2014,0,5,0,5,16.9,62690
2014,50,4,2,0,3.5,4990
2014,41,3,1,0,4.1,7680
2014,15,1,1,5,0.7,5852
2014,42,5,0,0,17.9,277
2015,34,1,1,5,0.9,6125
2014,3,0,0,3,2.2,16761
2015,22,0,1,2,2.6,1831
2014,17,2,0,0,1.4,7259
2014,37,3,0,3,4.1,580
2014,6,1,1,0,0.8,6142
2015,44,0,2,0,2.7,132100
2014,46,3,0,5,2.3,2347
2014,21,0,1,5,1.8,16684
2014,26,2,0,2,1.7,1560
2015,31,3,1,5,1.6,10258
2014,40,2,2,1,0.001,78
2014,7,0,1,0,1.4,17338
2014,4,0,0,2,3.7,4082
2014,26,4,2,2,7.3,425
2014,32,0,0,5,3.4,7427
2014,32,2,1,3,2.7,1069
2014,5,3,1,6,3,1415
2014,19,4,1,2,8.8,655
2015,6,2,2,2,0.001,209
2014,18,1,1,5,1,4112
2015,34,3,2,2,4.1,3496
2014,5,2,0,2,1.6,5265
2015,6,1,0,3,0.9,2833
2015,21,0,2,4,0.001,35
2015,7,4,1,0,3.1,2613
2014,36,0,2,1,1.2,1064
2014,5,0,2,5,2.5,77981
2014,17,0,0,2,3.5,1150
2014,26,4,0,5,5.5,9260
2015,18,4,2,2,9,213
2015,44,3,1,2,4.8,4107
2014,42,4,2,0,6.3,735
2014,4,4,0,0,7.7,5238
2014,13,1,0,0,0.7,3978
2015,27,0,1,0,2,4979
2014,39,5,2,0,17.8,2613
2015,35,2,0,0,1.1,2021
2015,5,1,0,6,0.6,4852
2014,23,3,2,0,2.6,18068
2014,32,3,1,1,0.001,38
2014,43,0,2,2,3,4848
2014,14,4,0,5,4.6,15406
2014,13,0,0,0,2.3,15602
2014,30,4,1,0,4,1070
2014,33,2,1,5,0.8,15710
2015,11,5,0,0,21.3,1735
2015,7,4,0,3,8.6,267
2014,1,1,0,4,0.001,48
2014,31,4,0,3,6.8,958
2014,10,3,2,2,3.2,4641
2014,6,5,0,5,16.6,893
2014,40,0,0,5,2.7,8478
2014,0,0,0,0,2.5,3132610
2014,43,3,0,0,4,22819
2015,19,2,1,2,2.3,1792
2014,22,4,0,1,5.1,301
2014,33,3,2,6,5,522
2015,5,4,2,0,5.5,28438
2014,5,0,0,4,3.6,2037
2015,36,5,0,0,16.2,3246
2014,25,3,1,0,4.7,4568
2015,43,2,1,2,2.3,1219
2014,14,0,0,6,1.7,2108
2015,33,3,0,4,7.8,174
2015,44,0,0,3,2.6,87489
2014,29,5,0,5,20,345
2014,29,4,0,0,6.5,4370
2015,1,3,1,2,6.5,1783
2014,3,0,2,5,2.8,19738
2015,38,3,0,5,2.4,11597
2014,51,3,0,5,2.7,1698
2015,33,1,0,0,0.7,38741
2015,16,1,2,5,1.1,2839
2014,25,4,1,5,8.3,1520
2014,6,4,1,5,3.8,3000
2014,5,2,2,1,0.4,8453
2014,26,3,2,2,4.9,986
2015,26,4,0,5,5,9407
2015,41,5,1,5,19.6,313
2014,31,0,0,5,2,55189
2015,23,3,0,5,2.1,29795
2015,6,1,2,2,0.001,164
2015,4,2,2,5,2.3,2703
2014,22,3,2,0,2.2,12498
2014,44,2,0,3,1.5,27014
2014,14,5,0,2,17,259
2014,23,3,2,6,5.5,246
2015,11,3,0,0,3.3,33396
2015,10,3,0,2,3.2,8437
2014,8,2,0,0,1.4,2207
2015,1,5,2,0,18.1,760
2014,10,2,1,3,0.7,5754
2015,33,2,0,2,1.2,7190
2014,48,5,0,5,18.9,1540
2015,6,3,2,3,3.6,1162
2014,27,3,0,0,2.1,3476
2015,15,2,2,6,0.001,158
2015,42,3,2,0,2.5,1360
2014,51,4,0,0,5.4,904
2015,21,2,1,0,0.9,7775
2015,8,0,2,0,2.2,4728
2014,33,4,2,3,8.6,1335
2014,9,3,2,3,0.001,75
2014,44,0,1,0,2.4,125227
2015,19,3,0,5,2.9,9752
2015,32,2,2,0,2.1,2362
2015,10,4,0,2,9.4,3114
2014,34,0,0,0,2.7,97830
2014,31,0,0,0,2.1,88152
2015,33,0,2,2,2.7,12779
2015,41,0,2,5,3.1,17099
2015,6,5,2,5,17.5,557
2014,11,5,0,2,23.5,326
2014,7,2,2,0,0.9,4425
2015,31,4,1,0,4.3,6070
2014,21,3,2,5,2.3,6580
2015,34,3,0,6,9.5,376
2014,42,4,2,5,5.6,701
2015,0,2,1,4,2.9,4066
2015,3,1,2,3,1.3,2925
2015,26,2,0,5,1.1,12838
2015,43,5,0,0,18.1,1435
2014,38,0,1,5,2.4,15394
2015,26,3,0,2,4.3,1839
2015,43,3,1,2,4.9,1498
2015,7,2,1,0,0.4,4452
2015,21,5,0,5,14.7,1005
2014,11,3,1,0,3.2,15858
2014,41,1,1,0,1.1,4717
2015,31,2,0,3,0.9,4311
2014,51,5,0,0,23.7,91
2014,21,3,0,3,2,1081
2014,41,2,2,0,1.2,6156
2015,5,3,1,4,9.9,313
2014,1,2,1,6,0.001,111
2015,18,3,0,0,4.2,15543
2015,20,1,2,6,0.001,47
2014,1,4,1,5,6.6,3047
2014,10,3,0,3,2.7,12623
2014,12,1,1,5,0.001,191
2015,1,5,0,0,18.2,1115
2014,2,0,1,0,2,3591
2014,4,5,2,0,16.7,514
2015,37,0,0,5,3.2,25028
2014,44,3,0,0,3.3,84164
2015,21,3,0,4,0.001,31
2014,44,0,2,0,2.8,129656
2015,33,4,1,4,0.001,31
2015,14,3,0,3,2.1,4215
2014,25,2,1,5,1.6,2044
2015,14,0,0,1,1.4,5544
2014,38,4,1,5,3.6,2867
2014,23,5,0,5,15,2204
2014,3,5,2,5,21.5,740
2015,3,0,1,0,2.3,32973
2014,47,0,2,1,1,2670
2014,0,5,1,4,25.7,105
2014,31,2,0,5,0.8,12138
2014,47,3,2,5,2.1,10663
2014,20,5,0,0,19,342
2015,41,4,0,2,10,1687
2015,41,3,1,0,3.8,7776
2015,31,0,0,5,2,55427
2014,24,3,2,6,0.001,78
2014,14,4,0,6,14.1,128
2014,51,2,2,3,0.001,60
2015,37,1,2,0,1,4287
2014,21,5,2,0,19.1,910
2014,9,3,2,0,3.2,1004
2015,15,4,0,0,5.5,10458
2015,14,3,0,2,3.6,4587
2015,16,2,0,0,1,7896
2015,21,3,2,5,2.1,6592
2014,5,2,2,2,1.6,2507
2014,34,0,1,4,3.2,627
2014,35,3,1,0,3.4,1297
2015,38,4,0,0,5.2,6911
2015,28,3,1,5,2.5,2795
2014,49,2,2,5,2.5,2013
2014,39,0,2,6,3.1,925
2014,39,5,0,0,16,3840
2014,43,0,1,0,3.1,31645
2014,10,4,0,3,7.1,4635
2015,10,1,2,2,0.8,2969
2015,25,1,0,0,0.6,6380
2014,49,0,0,0,4.6,18216
2014,38,0,1,0,2.4,19276
2014,1,1,1,1,0.001,46
2015,38,0,0,6,1.8,1479
2015,10,1,1,0,0.7,17836
2014,15,3,0,5,3.1,20066
2014,3,2,2,5,0.9,4136
2014,24,5,0,0,15.9,1367
2014,12,0,2,6,1.7,2183
2014,33,1,2,2,0.9,2448
2015,5,3,0,4,7.9,668
2014,19,0,2,3,1.9,848
2015,25,2,2,2,1.5,1574
2014,16,5,0,5,11.3,1079
2014,13,4,0,5,4.9,2381
2014,51,2,2,4,0.001,37
2015,15,0,1,0,2.6,32288
2015,41,5,2,2,21.9,127
2014,28,1,0,6,0.001,170
2014,18,3,1,5,4.4,6837
2015,17,0,1,5,2.2,11644
2014,42,0,1,0,2.6,4297
2014,30,2,1,1,0.001,53
2014,30,0,1,0,1.6,6589
2015,8,1,1,2,0.001,170
2015,42,0,0,2,0.001,79
2014,23,5,1,5,11.9,752
2015,19,3,0,0,3.4,14866
2014,44,2,2,2,1.4,3706
2015,3,4,2,0,5.2,6373
2014,42,5,2,5,16.5,174
2014,17,3,0,6,12.4,163
2014,0,4,2,6,9.6,2619
2014,23,2,2,5,1,9033
2015,9,2,0,2,2,780
2014,34,3,0,3,2.7,1437
2014,21,3,0,0,2.3,20891
2014,6,4,1,1,0.001,63
2014,22,0,1,1,1.5,1891
2014,51,3,2,0,3.6,995
2015,18,0,0,5,3.5,39402
2015,14,5,2,2,13.7,171
2014,12,4,0,0,4.5,2227
2014,20,1,2,2,0.001,33
2015,23,4,1,5,3.9,7056
2014,45,2,0,0,0.9,8534
2014,7,0,0,3,2.2,4053
2015,32,4,0,4,9.1,381
2015,42,0,2,5,2.2,3710
2015,32,3,2,4,4.6,557
2015,1,2,1,5,1.5,3881
2015,27,1,0,6,0.001,80
2014,0,1,2,2,0.9,35669
2014,50,3,1,0,2,10858
2015,32,4,1,5,5.4,874
2015,34,3,1,5,2.7,11874
2014,37,1,0,5,0.9,4776
2015,43,3,0,3,3.1,528
2015,16,0,1,0,1.8,15690
2015,33,4,2,1,3.8,912
2015,35,1,2,6,0.001,35
2015,7,0,1,0,1.4,17270
2014,49,3,2,0,5.1,3317
2014,31,4,2,2,8.4,774
2015,27,0,0,4,3.7,735
2014,0,2,0,1,0.6,51029
2015,9,0,0,5,1,2762
2014,50,0,0,2,2.5,2129
2015,4,4,2,0,8.5,3001
2015,28,0,1,5,2.2,8146
2014,3,4,0,5,4.4,8856
2015,39,2,2,2,1.6,1248
2014,30,4,1,5,3.9,1047
2014,25,3,2,1,0.001,46
2015,10,3,1,2,3,3920
2014,36,1,2,5,0.6,9058
2015,24,2,2,5,0.7,5339
2015,36,3,1,0,2.8,19980
2015,11,4,0,5,6.4,11019
2015,37,1,0,0,1.2,8669
2015,0,2,0,3,1.2,149341
2014,10,3,0,2,3.7,8660
2015,12,4,2,0,4.2,1155
2014,5,0,2,6,1.7,6320
2015,4,5,0,0,19.2,844
2014,41,3,0,0,3.9,16290
2014,3,2,2,1,0.001,330
2015,41,0,1,5,2.8,16137
2015,34,4,1,2,6.6,1078
2015,20,0,2,0,2,6605
2014,31,5,0,3,29.9,112
2014,1,1,1,5,0.7,3066
2014,25,0,0,5,3.8,17084
2014,48,1,2,0,0.6,7256
2014,8,0,0,2,2.6,1545
2015,13,4,0,0,4.9,2537
2014,23,3,0,3,5.5,922
2015,30,3,2,5,1.7,2556
2015,31,4,2,2,6.3,746
2014,5,4,2,2,7.9,1399
2014,14,2,0,2,1.2,4006
2014,21,5,0,2,17,227
2015,20,1,1,3,0.001,32
2014,23,1,0,0,0.7,19875
2014,27,0,0,5,2,8567
2014,27,4,2,5,2.6,848
2015,34,2,2,5,1.8,7826
2014,47,0,1,6,1.5,1173
2015,38,2,1,5,1.1,4069
2014,12,0,1,1,2.3,2377
2015,36,5,2,2,10.7,170
2015,6,5,0,5,14.6,919
2014,48,0,0,6,1.7,3427
2014,45,0,0,0,1.8,28666
2015,33,5,2,1,13.9,118
2015,43,4,2,2,6.9,616
2014,21,2,0,5,0.9,8342
2015,15,5,1,5,20,469
2015,20,4,2,5,3.6,1371
2015,21,2,0,5,0.7,8457
2014,17,0,2,5,2.3,12047
2015,29,0,1,3,3.2,3146
2014,2,1,2,3,0.001,42
2014,13,0,1,2,0.001,41
2014,11,0,0,1,0.6,3306
2015,39,0,0,1,1.6,3207
2015,21,4,2,0,5.2,5009
2014,11,1,2,5,0.7,5534
2014,43,4,2,5,6.7,5225
2014,4,2,2,0,2.3,3629
2014,7,0,2,0,2.2,18647
2014,48,3,1,2,3.8,360
2015,38,3,2,3,5,437
2015,34,4,0,0,5.9,16956
2014,25,3,0,5,4.4,5920
2015,10,2,1,5,1.5,12151
2014,44,3,1,0,3.2,40947
2015,1,1,0,5,0.7,5948
2014,33,3,1,3,3.3,3547
2014,5,1,1,0,0.7,42011
2015,14,4,2,5,3.8,8337
2015,28,2,2,5,0.6,1927
2014,3,4,2,3,11.2,736
2014,0,1,0,1,0.5,31137
2015,38,5,1,5,11.1,301
2014,18,5,1,0,15.4,325
2015,41,2,0,0,1.4,12498
2014,43,5,0,0,20.8,1330
2014,3,3,0,3,3.1,4295
2014,1,0,0,2,3,11351
2015,21,1,0,5,0.6,6364
2014,31,3,0,0,2.2,31732
2015,41,2,2,0,1.3,6294
2014,31,2,2,3,0.9,2241
2015,22,4,1,5,3.4,4329
2014,9,3,1,3,0.001,68
2015,17,5,2,5,19.3,514
2015,1,5,0,5,19.4,886
2015,16,4,2,0,3.1,2931
2014,40,0,2,0,3.1,5676
2015,9,0,1,2,4.2,1273
2014,29,0,2,0,3.4,13600
2015,41,4,2,0,6.5,4833
2015,32,2,1,3,1.1,1109
2014,24,0,0,1,2.1,1384
2015,4,1,0,2,2.1,894
2014,36,0,0,5,2.5,97644
2015,26,2,1,6,0.001,169
2015,4,4,2,2,12.7,300
2015,26,0,1,0,2.5,29883
2014,6,2,1,5,0.7,5254
2015,33,3,2,2,3.2,4447
2014,36,0,1,6,1.9,1232
2014,34,1,0,2,0.9,4116
2015,6,4,1,5,4.2,3078
2015,44,3,2,3,3.7,12574
2015,5,4,0,2,8,2690
2014,17,1,0,1,0.001,135
2014,48,0,2,2,3.6,803
2014,3,5,0,3,20.4,98
2015,34,0,1,2,3,8492
2014,45,3,1,5,2,3420
2015,44,3,2,6,5.6,552
2015,4,3,2,5,3,4033
2014,44,0,2,4,5.6,429
2015,7,2,0,3,0.8,1411
2015,31,0,1,2,2.3,4407
2015,21,5,2,0,15.3,887
2014,33,5,0,3,28.7,309
2015,3,1,0,0,0.9,15027
2015,32,3,1,0,3.5,3035
2014,36,4,1,0,4.8,8509
2014,15,5,2,0,23.5,1127
2014,34,4,0,3,7.5,216
2015,26,0,0,5,2.6,51967
2014,39,1,1,0,0.6,12420
2014,3,0,1,5,2.5,19274
2014,36,3,1,0,2.8,20110
2014,0,3,0,2,4.3,110454
2015,3,3,2,4,7.9,739
2014,0,0,2,2,3.2,169998
2014,26,2,0,5,1.7,12873
2015,22,0,0,2,2.7,3769
2014,44,4,1,0,7.2,16053
2014,36,2,0,3,1.8,1117
2015,33,0,2,1,1.3,8175
2014,21,0,0,3,1.4,4172
2014,25,4,0,0,8.6,4782
2015,5,1,1,0,0.6,41174
2014,34,4,2,0,6.2,8993
2014,32,2,0,0,2.2,4912
2015,8,3,0,0,2.1,3051
2014,31,5,2,0,18.1,1498
2014,14,1,0,5,0.6,16373
2014,40,2,0,5,1.6,2084
2015,6,2,2,0,0.8,7243
2015,42,3,0,0,2.3,2796
2014,10,3,2,5,2.4,22531
2014,0,3,2,5,2.4,391825
2015,23,1,1,2,1.2,1064
2015,21,0,1,4,0.001,52
2015,33,2,1,3,1,4560
2014,10,5,2,5,15.8,2928
2014,5,5,1,0,14.8,2789
2015,25,4,0,0,7.9,4970
2014,1,2,0,6,0.001,205
2014,35,5,2,5,18.5,153
2015,27,1,2,6,0.001,36
2014,5,2,1,6,1.2,1984
2014,49,3,2,5,5,3160
2014,33,2,1,2,1.1,3493
2014,39,4,0,2,7.8,1159
2014,50,4,0,5,3.4,9255
2014,37,5,0,0,21,721
2014,41,2,0,4,0.001,46
2014,19,4,1,5,5.7,2340
2015,32,0,0,4,3.5,3320
2015,33,2,0,5,0.7,30803
2014,19,2,1,1,0.001,113
2014,6,3,0,0,2.2,18155
2015,26,3,2,2,4.4,1000
2014,36,5,0,2,19.2,257
2015,23,2,0,5,0.8,18481
2014,25,5,2,5,23.2,344
2015,25,3,1,5,3.8,2936
2015,37,3,2,0,4.7,6067
2015,7,4,1,5,2.6,2301
2014,37,0,1,4,4.7,1781
2014,5,3,1,1,1.3,8938
2015,21,1,1,2,0.9,1542
2015,19,5,2,0,19.6,683
2014,39,1,2,1,0.001,345
2015,30,2,1,6,0.001,42
2014,15,2,0,5,1.1,14352
2015,13,3,0,5,3.1,4499
2015,36,2,2,2,1.3,1545
2014,9,3,0,1,0.001,60
2015,35,0,0,5,2,6992
2015,1,4,2,2,8.9,938
2015,22,5,1,0,13.4,619
2015,25,3,1,1,0.001,50
2014,48,0,1,0,2.1,34750
2015,8,4,2,5,3.6,805
2015,27,3,1,5,1.8,1540
2015,37,0,2,2,5.5,978
2014,24,1,0,0,0.5,11703
2015,36,4,1,5,4,7830
2014,21,1,1,2,0.9,1616
2014,32,4,1,4,16.3,152
2014,18,1,1,1,0.001,44
2014,18,0,1,5,3.4,19184
2015,3,0,1,5,2.4,19372
2015,31,0,2,2,2.8,4979
2014,10,1,0,2,0.8,5940
2014,6,2,2,3,1.3,1372
2014,25,2,1,2,1.7,1524
2015,37,3,0,4,9.4,1024
2015,12,3,1,0,1.9,2365
2015,6,3,1,5,2.1,7167
2014,3,0,1,3,2.2,8334
2015,22,0,2,0,2.2,35691
2015,17,2,0,0,1.1,7343
2014,33,3,0,5,1.7,45514
2015,19,4,2,5,6.1,2792
2014,2,0,1,4,4.3,1171
